"Time","value"
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.887
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.887
2026-01-15 16:20:02,-0.904
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.782
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-1.01
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.782
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.782
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.887
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.852
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.922
2026-01-15 16:20:02,-0.904
2026-01-15 16:20:02,-0.729
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.887
2026-01-15 16:20:02,-0.869
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.887
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.782
2026-01-15 16:20:02,-0.887
2026-01-15 16:20:02,-0.834
2026-01-15 16:20:02,-0.904
2026-01-15 16:20:02,-0.764
2026-01-15 16:20:02,-0.782
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.729
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.694
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.694
2026-01-15 16:20:02,-0.782
2026-01-15 16:20:02,-0.817
2026-01-15 16:20:02,-0.782
2026-01-15 16:20:02,-0.799
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.887
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.729
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.887
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.904
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.887
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.939
2026-01-15 16:20:03,-0.904
2026-01-15 16:20:03,-0.957
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.747
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.694
2026-01-15 16:20:03,-0.764
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.729
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.887
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.747
2026-01-15 16:20:03,-0.712
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.747
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.747
2026-01-15 16:20:03,-0.764
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.764
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.729
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.904
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.904
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.957
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.712
2026-01-15 16:20:03,-0.729
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.887
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.922
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.782
2026-01-15 16:20:03,-0.747
2026-01-15 16:20:03,-0.852
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.869
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:03,-0.817
2026-01-15 16:20:03,-0.799
2026-01-15 16:20:03,-0.834
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.729
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.694
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.904
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.764
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.729
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.904
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.747
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.712
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.904
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.922
2026-01-15 16:20:04,-0.922
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.747
2026-01-15 16:20:04,-0.904
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.939
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.729
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.904
2026-01-15 16:20:04,-0.852
2026-01-15 16:20:04,-0.834
2026-01-15 16:20:04,-0.782
2026-01-15 16:20:04,-0.747
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:04,-0.869
2026-01-15 16:20:04,-0.799
2026-01-15 16:20:04,-0.817
2026-01-15 16:20:05,-0.922
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.869
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.747
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.887
2026-01-15 16:20:05,-0.904
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.904
2026-01-15 16:20:05,-0.729
2026-01-15 16:20:05,-0.747
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.712
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.887
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.747
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.869
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.887
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.904
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.922
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.922
2026-01-15 16:20:05,-0.992
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.747
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.887
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.869
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.747
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.712
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.659
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.974
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.887
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.764
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.869
2026-01-15 16:20:05,-0.817
2026-01-15 16:20:05,-0.834
2026-01-15 16:20:05,-0.747
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.799
2026-01-15 16:20:05,-0.939
2026-01-15 16:20:05,-0.852
2026-01-15 16:20:05,-0.782
2026-01-15 16:20:05,-0.747
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.694
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.694
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.747
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.904
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.869
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.904
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.747
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.887
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.712
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.747
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.747
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.677
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.712
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.712
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:06,-0.799
2026-01-15 16:20:06,-0.747
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.852
2026-01-15 16:20:06,-0.747
2026-01-15 16:20:06,-0.764
2026-01-15 16:20:06,-0.729
2026-01-15 16:20:06,-0.817
2026-01-15 16:20:06,-0.782
2026-01-15 16:20:06,-0.834
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.869
2026-01-15 16:20:07,-0.922
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.747
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.904
2026-01-15 16:20:07,-0.922
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.887
2026-01-15 16:20:07,-0.887
2026-01-15 16:20:07,-0.939
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.747
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.747
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.869
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.939
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.694
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.677
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.747
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.904
2026-01-15 16:20:07,-0.869
2026-01-15 16:20:07,-0.904
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.782
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.817
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.922
2026-01-15 16:20:07,-0.764
2026-01-15 16:20:07,-0.834
2026-01-15 16:20:07,-0.852
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:07,-0.799
2026-01-15 16:20:08,-0.957
2026-01-15 16:20:08,-0.904
2026-01-15 16:20:08,-0.729
2026-01-15 16:20:08,-0.764
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.974
2026-01-15 16:20:08,-0.887
2026-01-15 16:20:08,-0.904
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.869
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.729
2026-01-15 16:20:08,-0.887
2026-01-15 16:20:08,-0.764
2026-01-15 16:20:08,-0.764
2026-01-15 16:20:08,-0.747
2026-01-15 16:20:08,-0.922
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.747
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.729
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.869
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.957
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.764
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.869
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.904
2026-01-15 16:20:08,-0.904
2026-01-15 16:20:08,-0.887
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.887
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.764
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.764
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.747
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.887
2026-01-15 16:20:08,-0.869
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.887
2026-01-15 16:20:08,-0.834
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.904
2026-01-15 16:20:08,-0.869
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.852
2026-01-15 16:20:08,-0.817
2026-01-15 16:20:08,-0.869
2026-01-15 16:20:08,-0.799
2026-01-15 16:20:08,-0.782
2026-01-15 16:20:09,-0.694
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.764
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.729
2026-01-15 16:20:09,-0.712
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.904
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.869
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.712
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.887
2026-01-15 16:20:09,-0.904
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.904
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.764
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.712
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.939
2026-01-15 16:20:09,-0.922
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.817
